212  0.01159  0.02318  0.06843  0.02798  0.55775 -0.71790   -888.14972 -149.19070
213  0.01129  0.02258  0.06848  0.02791  0.46894 -0.73281   -905.50926 -133.36483
214  0.01099  0.02198  0.06853  0.02783  0.37839 -0.74615   -922.52957 -117.77127
215  0.01069  0.02138  0.06857  0.02776  0.28613 -0.75793   -939.18569 -102.43615
216  0.01039  0.02078  0.06860  0.02768  0.19222 -0.76817   -955.45307 -87.38518
217  0.01009  0.02017  0.06862  0.02761  0.09667 -0.77691   -971.30757 -72.64358
218  0.00979  0.01957  0.06863  0.02753 -0.00046 -0.78417   -986.72556 -58.23601
219  0.00948  0.01897  0.06863  0.02745 -0.09913 -0.79000   -1001.68390 -44.18661
220  0.00918  0.01836  0.06862  0.02737 -0.19930 -0.79442   -1016.16001 -30.51888
221  0.00888  0.01776  0.06860  0.02729 -0.30092 -0.79747   -1030.13188 -17.25571
222  0.00858  0.01715  0.06857  0.02721 -0.40393 -0.79919   -1043.57812 -4.41930
223  0.00827  0.01655  0.06853  0.02713 -0.50829 -0.79964   -1056.47798  7.96884
224  0.00797  0.01594  0.06848  0.02705 -0.61394 -0.79884   -1068.81141 19.88795
225  0.00767  0.01533  0.06841  0.02697 -0.72082 -0.79685   -1080.55903 31.31805
226  0.00736  0.01472  0.06834  0.02689 -0.82887 -0.79372   -1091.70224 42.23994
227  0.00706  0.01411  0.06826  0.02681 -0.93804 -0.78949   -1102.22317 52.63526
228  0.00675  0.01350  0.06816  0.02673 -1.04827 -0.78423   -1112.10477 62.48651
229  0.00645  0.01289  0.06806  0.02666 -1.15948 -0.77798   -1121.33078 71.77707
230  0.00614  0.01228  0.06794  0.02658 -1.27161 -0.77080   -1129.88583 80.49125
231  0.00584  0.01167  0.06782  0.02650 -1.38460 -0.76276   -1137.75538 88.61426
232  0.00553  0.01106  0.06768  0.02642 -1.49837 -0.75389   -1144.92578 96.13231
233  0.00522  0.01045  0.06753  0.02635 -1.61287 -0.74428   -1151.38433 103.03255
234  0.00492  0.00984  0.06737  0.02627 -1.72801 -0.73398   -1157.11923 109.30317
235  0.00461  0.00922  0.06719  0.02620 -1.84372 -0.72305   -1162.11964 114.93334
236  0.00430  0.00861  0.06701  0.02613 -1.95993 -0.71155   -1166.37570 119.91331
237  0.00400  0.00800  0.06681  0.02606 -2.07657 -0.69956   -1169.87853 124.23433
238  0.00369  0.00738  0.06661  0.02599 -2.19355 -0.68714   -1172.62024 127.88877
239  0.00338  0.00677  0.06639  0.02592 -2.31082 -0.67435   -1174.59399 130.87004
240  0.00308  0.00615  0.06616  0.02585 -2.42828 -0.66126   -1175.79392 133.17266
241  0.00277  0.00554  0.06591  0.02579 -2.54586 -0.64795   -1176.21526 134.79225
242  0.00246  0.00492  0.06566  0.02572 -2.66348 -0.63447   -1175.85424 135.72553
243  0.00215  0.00431  0.06539  0.02566 -2.78106 -0.62089   -1174.70819 135.97034
244  0.00185  0.00369  0.06511  0.02560 -2.89853 -0.60730   -1172.77548 135.52565
245  0.00154  0.00308  0.06482  0.02553 -3.01581 -0.59374   -1170.05555 134.39154
246  0.00123  0.00246  0.06452  0.02548 -3.13282 -0.58031   -1166.54891 132.56922
247  0.00092  0.00185  0.06421  0.02542 -3.24947 -0.56705   -1162.25716 130.06103
248  0.00062  0.00123  0.06388  0.02536 -3.36570 -0.55404   -1157.18297 126.87043
249  0.00031  0.00062  0.06355  0.02531 -3.48141 -0.54136   -1151.33007 123.00201
250 -0.00000 -0.00000  0.06320  0.02525 -3.59655 -0.52906   -1144.70329 118.46145
251 -0.00031 -0.00062  0.06284  0.02520 -3.71102 -0.51721   -1137.30850 113.25557
252 -0.00062 -0.00123  0.06247  0.02515 -3.82475 -0.50588   -1129.15266 107.39228
253 -0.00092 -0.00185  0.06209  0.02510 -3.93766 -0.49514   -1120.24377 100.88058
254 -0.00123 -0.00246  0.06169  0.02505 -4.04969 -0.48506   -1110.59089 93.73056
255 -0.00154 -0.00308  0.06129  0.02500 -4.16075 -0.47568   -1100.20411 85.95336
256 -0.00185 -0.00369  0.06087  0.02495 -4.27077 -0.46709   -1089.09455 77.56120
257 -0.00215 -0.00431  0.06044  0.02490 -4.37968 -0.45933   -1077.27435 68.56731
258 -0.00246 -0.00492  0.06001  0.02486 -4.48741 -0.45248   -1064.75665 58.98595
259 -0.00277 -0.00554  0.05956  0.02481 -4.59388 -0.44658   -1051.55557 48.83238
260 -0.00308 -0.00615  0.05910  0.02477 -4.69904 -0.44169   -1037.68619 38.12285
261 -0.00338 -0.00677  0.05863  0.02472 -4.80280 -0.43788   -1023.16456 26.87455
262 -0.00369 -0.00738  0.05815  0.02468 -4.90512 -0.43519   -1008.00765 15.10560
263 -0.00400 -0.00800  0.05766  0.02464 -5.00592 -0.43368   -992.23331  2.83504
264 -0.00430 -0.00861  0.05716  0.02459 -5.10515 -0.43340   -975.86030 -9.91721
265 -0.00461 -0.00922  0.05665  0.02455 -5.20273 -0.43439   -958.90824 -23.13039
266 -0.00492 -0.00984  0.05613  0.02451 -5.29862 -0.43670   -941.39756 -36.78292
267 -0.00522 -0.01045  0.05560  0.02446 -5.39276 -0.44038   -923.34951 -50.85241
268 -0.00553 -0.01106  0.05506  0.02442 -5.48510 -0.44547   -904.78610 -65.31574
269 -0.00584 -0.01167  0.05451  0.02437 -5.57558 -0.45200   -885.73010 -80.14904
270 -0.00614 -0.01228  0.05395  0.02433 -5.66415 -0.46001   -866.20499 -95.32778
271 -0.00645 -0.01289  0.05338  0.02428 -5.75077 -0.46955   -846.23491 -110.82675
272 -0.00675 -0.01350  0.05281  0.02424 -5.83539 -0.48063   -825.84466 -126.62015
273 -0.00706 -0.01411  0.05223  0.02419 -5.91798 -0.49329   -805.05966 -142.68160
274 -0.00736 -0.01472  0.05163  0.02414 -5.99848 -0.50756   -783.90588 -158.98416
275 -0.00767 -0.01533  0.05103  0.02409 -6.07687 -0.52346   -762.40984 -175.50043
276 -0.00797 -0.01594  0.05043  0.02404 -6.15311 -0.54101   -740.59854 -192.20255
277 -0.00827 -0.01655  0.04981  0.02398 -6.22717 -0.56023   -718.49947 -209.06223
278 -0.00858 -0.01715  0.04919  0.02392 -6.29902 -0.58113   -696.14049 -226.05085
279 -0.00888 -0.01776  0.04856  0.02387 -6.36864 -0.60374   -673.54987 -243.13943
280 -0.00918 -0.01836  0.04792  0.02381 -6.43599 -0.62805   -650.75619 -260.29874
281 -0.00948 -0.01897  0.04728  0.02374 -6.50107 -0.65408   -627.78834 -277.49932
282 -0.00979 -0.01957  0.04663  0.02368 -6.56385 -0.68183   -604.67543 -294.71152
283 -0.01009 -0.02017  0.04597  0.02361 -6.62432 -0.71130   -581.44678 -311.90555
284 -0.01039 -0.02078  0.04531  0.02354 -6.68246 -0.74250   -558.13187 -329.05153
285 -0.01069 -0.02138  0.04464  0.02346 -6.73827 -0.77540   -534.76028 -346.11956
286 -0.01099 -0.02198  0.04397  0.02339 -6.79175 -0.81001   -511.36165 -363.07973
287 -0.01129 -0.02258  0.04329  0.02331 -6.84289 -0.84632   -487.96565 -379.90219
288 -0.01159 -0.02318  0.04260  0.02322 -6.89168 -0.88431   -464.60191 -396.55719
289 -0.01189 -0.02377  0.04192  0.02313 -6.93814 -0.92397   -441.29997 -413.01514
290 -0.01219 -0.02437  0.04122  0.02304 -6.98227 -0.96527   -418.08926 -429.24665
291 -0.01248 -0.02497  0.04052  0.02294 -7.02408 -1.00819   -394.99904 -445.22259
292 -0.01278 -0.02556  0.03982  0.02284 -7.06358 -1.05271   -372.05834 -460.91410
293 -0.01308 -0.02616  0.03911  0.02274 -7.10079 -1.09881   -349.29594 -476.29270
294 -0.01337 -0.02675  0.03840  0.02263 -7.13572 -1.14644   -326.74028 -491.33029
295 -0.01367 -0.02734  0.03769  0.02251 -7.16839 -1.19557   -304.41947 -505.99921
296 -0.01397 -0.02793  0.03697  0.02239 -7.19883 -1.24617   -282.36120 -520.27229
297 -0.01426 -0.02852  0.03625  0.02227 -7.22707 -1.29820   -260.59270 -534.12289
298 -0.01456 -0.02911  0.03553  0.02214 -7.25313 -1.35161   -239.14073 -547.52496
299 -0.01485 -0.02970  0.03481  0.02200 -7.27704 -1.40636   -218.03150 -560.45308
300 -0.01514 -0.03028  0.03408  0.02186 -7.29885 -1.46241   -197.29062 -572.88247
301 -0.01543 -0.03087  0.03335  0.02172 -7.31857 -1.51969   -176.94309 -584.78909
302 -0.01573 -0.03145  0.03262  0.02157 -7.33627 -1.57817   -157.01324 -596.14963
303 -0.01602 -0.03204  0.03188  0.02141 -7.35197 -1.63779   -137.52470 -606.94161
304 -0.01631 -0.03262  0.03115  0.02124 -7.36572 -1.69848   -118.50032 -617.14333
305 -0.01660 -0.03320  0.03041  0.02107 -7.37757 -1.76020   -99.96221 -626.73401
306 -0.01689 -0.03378  0.02967  0.02090 -7.38757 -1.82287   -81.93163 -635.69376
307 -0.01718 -0.03435  0.02893  0.02072 -7.39576 -1.88644   -64.42896 -644.00361
308 -0.01746 -0.03493  0.02819  0.02053 -7.40220 -1.95084   -47.47373 -651.64561
309 -0.01775 -0.03550  0.02745  0.02033 -7.40695 -2.01600   -31.08451 -658.60279
